Sample	gene	value	Risk_score	Risk_score_LH
TCGA-78-8662-01	IDO1	7.1561	6.46553634362915	High
TCGA-78-8662-01	CD28	3.9598	6.46553634362915	High
TCGA-78-8662-01	TNFRSF4	6.0413	6.46553634362915	High
TCGA-78-8662-01	NRP1	9.6719	6.46553634362915	High
TCGA-78-8662-01	TNFRSF14	7.5359	6.46553634362915	High
TCGA-78-8662-01	TMIGD2	0.7327	6.46553634362915	High
TCGA-78-8662-01	PDCD1LG2	4.133	6.46553634362915	High
TCGA-78-8662-01	TNFRSF18	3.6907	6.46553634362915	High
TCGA-78-8662-01	TNFSF4	4.5948	6.46553634362915	High
TCGA-78-8662-01	CD80	2.9294	6.46553634362915	High
TCGA-78-8662-01	CD86	6.1528	6.46553634362915	High
TCGA-78-8662-01	TNFSF9	7.1628	6.46553634362915	High
TCGA-78-8662-01	TNFRSF25	6.3175	6.46553634362915	High
TCGA-78-8662-01	ADORA2A	7.9687	6.46553634362915	High
TCGA-78-8662-01	CD70	0.7327	6.46553634362915	High
TCGA-78-8662-01	CD160	2.3135	6.46553634362915	High
TCGA-78-8662-01	LAIR1	7.1628	6.46553634362915	High
TCGA-78-8662-01	CD200	6.5795	6.46553634362915	High
TCGA-78-8662-01	HAVCR2	6.2184	6.46553634362915	High
TCGA-78-8662-01	TNFRSF9	2.7983	6.46553634362915	High
TCGA-78-8662-01	BTNL2	0	6.46553634362915	High
TCGA-78-8662-01	TNFRSF8	2.6541	6.46553634362915	High
TCGA-80-5608-01	LGALS9	10.4447	3.21781296141188	Low
TCGA-80-5608-01	CD200R1	2.952	3.21781296141188	Low
TCGA-80-5608-01	LAG3	6.7032	3.21781296141188	Low
TCGA-80-5608-01	ICOS	4.2274	3.21781296141188	Low
TCGA-80-5608-01	TNFSF15	6.1826	3.21781296141188	Low
TCGA-80-5608-01	TIGIT	6.2648	3.21781296141188	Low
TCGA-80-5608-01	TNFSF14	2.5765	3.21781296141188	Low
TCGA-80-5608-01	CTLA4	6.1756	3.21781296141188	Low
TCGA-80-5608-01	CD274	5.8337	3.21781296141188	Low
TCGA-80-5608-01	CD276	10.8325	3.21781296141188	Low
TCGA-80-5608-01	PDCD1	5.5359	3.21781296141188	Low
TCGA-80-5608-01	CD48	7.3619	3.21781296141188	Low
TCGA-80-5608-01	CD44	11.7888	3.21781296141188	Low
TCGA-80-5608-01	ICOSLG	7.3556	3.21781296141188	Low
TCGA-80-5608-01	IDO1	11.7271	3.21781296141188	Low
TCGA-80-5608-01	CD28	5.0867	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF4	5.8604	3.21781296141188	Low
TCGA-80-5608-01	NRP1	11.6478	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF14	10.3768	3.21781296141188	Low
TCGA-80-5608-01	TMIGD2	4.4776	3.21781296141188	Low
TCGA-80-5608-01	PDCD1LG2	4.9277	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF18	6.0729	3.21781296141188	Low
TCGA-80-5608-01	TNFSF4	5.433	3.21781296141188	Low
TCGA-80-5608-01	CD80	3.3025	3.21781296141188	Low
TCGA-80-5608-01	CD86	7.5565	3.21781296141188	Low
TCGA-80-5608-01	TNFSF9	3.4502	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF25	6.8435	3.21781296141188	Low
TCGA-80-5608-01	ADORA2A	7.4697	3.21781296141188	Low
TCGA-80-5608-01	CD70	1.2742	3.21781296141188	Low
TCGA-80-5608-01	CD160	4.3827	3.21781296141188	Low
TCGA-80-5608-01	LAIR1	8.4671	3.21781296141188	Low
TCGA-80-5608-01	CD200	5.6111	3.21781296141188	Low
TCGA-80-5608-01	HAVCR2	8.0374	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF9	3.5409	3.21781296141188	Low
TCGA-80-5608-01	BTNL2	0	3.21781296141188	Low
TCGA-80-5608-01	TNFRSF8	3.5409	3.21781296141188	Low
TCGA-80-5611-01	LGALS9	12.4019	3.82139080537162	High
TCGA-80-5611-01	CD200R1	4.5071	3.82139080537162	High
TCGA-80-5611-01	LAG3	7.3157	3.82139080537162	High
TCGA-80-5611-01	ICOS	5.475	3.82139080537162	High
TCGA-80-5611-01	TNFSF15	3.5349	3.82139080537162	High
TCGA-80-5611-01	TIGIT	6.7251	3.82139080537162	High
TCGA-80-5611-01	TNFSF14	2.1192	3.82139080537162	High
TCGA-80-5611-01	CTLA4	6.3146	3.82139080537162	High
TCGA-80-5611-01	CD274	5.6129	3.82139080537162	High
TCGA-80-5611-01	CD276	10.5919	3.82139080537162	High
TCGA-80-5611-01	PDCD1	6.3545	3.82139080537162	High
TCGA-80-5611-01	CD48	8.8289	3.82139080537162	High
TCGA-80-5611-01	CD44	12.1605	3.82139080537162	High
TCGA-80-5611-01	ICOSLG	7.0745	3.82139080537162	High
TCGA-80-5611-01	IDO1	13.3309	3.82139080537162	High
TCGA-80-5611-01	CD28	5.5963	3.82139080537162	High
TCGA-80-5611-01	TNFRSF4	6.6146	3.82139080537162	High
TCGA-80-5611-01	NRP1	11.6302	3.82139080537162	High
TCGA-80-5611-01	TNFRSF14	11.3958	3.82139080537162	High
TCGA-80-5611-01	TMIGD2	4.0045	3.82139080537162	High
TCGA-80-5611-01	PDCD1LG2	8.0449	3.82139080537162	High
TCGA-80-5611-01	TNFRSF18	6.6866	3.82139080537162	High
TCGA-80-5611-01	TNFSF4	5.8121	3.82139080537162	High
TCGA-80-5611-01	CD80	5.4197	3.82139080537162	High
TCGA-80-5611-01	CD86	9.8863	3.82139080537162	High
TCGA-80-5611-01	TNFSF9	6.5814	3.82139080537162	High
TCGA-80-5611-01	TNFRSF25	6.1545	3.82139080537162	High
TCGA-80-5611-01	ADORA2A	5.7537	3.82139080537162	High
TCGA-80-5611-01	CD70	6.0246	3.82139080537162	High
TCGA-80-5611-01	CD160	3.1381	3.82139080537162	High
TCGA-80-5611-01	LAIR1	10.6675	3.82139080537162	High
TCGA-80-5611-01	CD200	6.5387	3.82139080537162	High
TCGA-80-5611-01	HAVCR2	9.9632	3.82139080537162	High
TCGA-80-5611-01	TNFRSF9	5.5283	3.82139080537162	High
TCGA-80-5611-01	BTNL2	0	3.82139080537162	High
TCGA-80-5611-01	TNFRSF8	4.6421	3.82139080537162	High
TCGA-83-5908-01	LGALS9	11.1011	5.01438939667288	High
TCGA-83-5908-01	CD200R1	6.1618	5.01438939667288	High
TCGA-83-5908-01	LAG3	9.5597	5.01438939667288	High
TCGA-83-5908-01	ICOS	7.5226	5.01438939667288	High
TCGA-83-5908-01	TNFSF15	5.8968	5.01438939667288	High
TCGA-83-5908-01	TIGIT	8.5157	5.01438939667288	High
TCGA-83-5908-01	TNFSF14	4.3057	5.01438939667288	High
TCGA-83-5908-01	CTLA4	8.6116	5.01438939667288	High
TCGA-83-5908-01	CD274	10.2316	5.01438939667288	High
TCGA-83-5908-01	CD276	11.2895	5.01438939667288	High
TCGA-83-5908-01	PDCD1	7.6028	5.01438939667288	High
TCGA-83-5908-01	CD48	9.1517	5.01438939667288	High
TCGA-83-5908-01	CD44	11.8554	5.01438939667288	High
TCGA-83-5908-01	ICOSLG	8.4303	5.01438939667288	High
TCGA-83-5908-01	IDO1	13.7155	5.01438939667288	High
TCGA-83-5908-01	CD28	6.78	5.01438939667288	High
TCGA-83-5908-01	TNFRSF4	5.5372	5.01438939667288	High
TCGA-83-5908-01	NRP1	12.0593	5.01438939667288	High
TCGA-83-5908-01	TNFRSF14	10.745	5.01438939667288	High
TCGA-83-5908-01	TMIGD2	6.1	5.01438939667288	High
TCGA-83-5908-01	PDCD1LG2	7.9238	5.01438939667288	High
TCGA-83-5908-01	TNFRSF18	6.7948	5.01438939667288	High
TCGA-83-5908-01	TNFSF4	7.6112	5.01438939667288	High
TCGA-83-5908-01	CD80	7.0613	5.01438939667288	High
TCGA-83-5908-01	CD86	9.0368	5.01438939667288	High
TCGA-83-5908-01	TNFSF9	7.6762	5.01438939667288	High
TCGA-83-5908-01	TNFRSF25	7.9349	5.01438939667288	High
TCGA-83-5908-01	ADORA2A	7.8738	5.01438939667288	High
TCGA-83-5908-01	CD70	3.1515	5.01438939667288	High
TCGA-83-5908-01	CD160	5.8412	5.01438939667288	High
TCGA-83-5908-01	LAIR1	9.8911	5.01438939667288	High
TCGA-83-5908-01	CD200	7.1092	5.01438939667288	High
TCGA-83-5908-01	HAVCR2	9.9171	5.01438939667288	High
TCGA-83-5908-01	TNFRSF9	7.3474	5.01438939667288	High
TCGA-83-5908-01	BTNL2	0	5.01438939667288	High
TCGA-83-5908-01	TNFRSF8	5.9591	5.01438939667288	High
TCGA-86-6562-01	LGALS9	11.0967	4.79988401929213	High
TCGA-86-6562-01	CD200R1	4.4879	4.79988401929213	High
TCGA-86-6562-01	LAG3	4.3431	4.79988401929213	High
TCGA-86-6562-01	ICOS	4.4173	4.79988401929213	High
TCGA-86-6562-01	TNFSF15	6.0987	4.79988401929213	High
TCGA-86-6562-01	TIGIT	4.9549	4.79988401929213	High
TCGA-86-6562-01	TNFSF14	3.2594	4.79988401929213	High
TCGA-86-6562-01	CTLA4	4.224	4.79988401929213	High
TCGA-86-6562-01	CD274	6.1863	4.79988401929213	High
TCGA-86-6562-01	CD276	11.3029	4.79988401929213	High
TCGA-86-6562-01	PDCD1	3.8479	4.79988401929213	High
TCGA-86-6562-01	CD48	7.7145	4.79988401929213	High
TCGA-86-6562-01	CD44	12.6704	4.79988401929213	High
TCGA-86-6562-01	ICOSLG	7.3896	4.79988401929213	High
TCGA-86-6562-01	IDO1	6.6767	4.79988401929213	High
TCGA-86-6562-01	CD28	6.3658	4.79988401929213	High
TCGA-86-6562-01	TNFRSF4	5.8126	4.79988401929213	High
TCGA-86-6562-01	NRP1	12.1196	4.79988401929213	High
TCGA-86-6562-01	TNFRSF14	9.7153	4.79988401929213	High
TCGA-86-6562-01	TMIGD2	2.9942	4.79988401929213	High
TCGA-86-6562-01	PDCD1LG2	6.2887	4.79988401929213	High
TCGA-86-6562-01	TNFRSF18	6.0412	4.79988401929213	High
TCGA-86-6562-01	TNFSF4	7.2745	4.79988401929213	High
TCGA-86-6562-01	CD80	4.6507	4.79988401929213	High
TCGA-86-6562-01	CD86	8.1443	4.79988401929213	High
TCGA-86-6562-01	TNFSF9	5.9934	4.79988401929213	High
TCGA-86-6562-01	TNFRSF25	5.8929	4.79988401929213	High
TCGA-86-6562-01	ADORA2A	7.5217	4.79988401929213	High
TCGA-86-6562-01	CD70	1.6526	4.79988401929213	High
TCGA-86-6562-01	CD160	2.9942	4.79988401929213	High
TCGA-86-6562-01	LAIR1	9.2383	4.79988401929213	High
TCGA-86-6562-01	CD200	7.7034	4.79988401929213	High
TCGA-86-6562-01	HAVCR2	8.7952	4.79988401929213	High
TCGA-86-6562-01	TNFRSF9	2.669	4.79988401929213	High
TCGA-86-6562-01	BTNL2	0	4.79988401929213	High
TCGA-86-6562-01	TNFRSF8	3.9515	4.79988401929213	High
TCGA-86-6851-01	LGALS9	11.1644	3.78245714949424	High
TCGA-86-6851-01	CD200R1	6.5302	3.78245714949424	High
TCGA-86-6851-01	LAG3	8.9401	3.78245714949424	High
TCGA-86-6851-01	ICOS	7.1496	3.78245714949424	High
TCGA-86-6851-01	TNFSF15	6.4573	3.78245714949424	High
TCGA-86-6851-01	TIGIT	8.7968	3.78245714949424	High
TCGA-86-6851-01	TNFSF14	5.6517	3.78245714949424	High
TCGA-86-6851-01	CTLA4	7.4608	3.78245714949424	High
TCGA-86-6851-01	CD274	7.329	3.78245714949424	High
TCGA-86-6851-01	CD276	11.1603	3.78245714949424	High
TCGA-86-6851-01	PDCD1	8.0792	3.78245714949424	High
TCGA-86-6851-01	CD48	9.6595	3.78245714949424	High
TCGA-86-6851-01	CD44	12.8018	3.78245714949424	High
TCGA-86-6851-01	ICOSLG	8.3921	3.78245714949424	High
TCGA-86-6851-01	IDO1	10.4246	3.78245714949424	High
TCGA-86-6851-01	CD28	7.3518	3.78245714949424	High
TCGA-86-6851-01	TNFRSF4	7.0935	3.78245714949424	High
TCGA-86-6851-01	NRP1	10.5466	3.78245714949424	High
TCGA-86-6851-01	TNFRSF14	11.4981	3.78245714949424	High
TCGA-86-6851-01	TMIGD2	5.4409	3.78245714949424	High
TCGA-86-6851-01	PDCD1LG2	8.146	3.78245714949424	High
TCGA-86-6851-01	TNFRSF18	7.3643	3.78245714949424	High
TCGA-86-6851-01	TNFSF4	7.1811	3.78245714949424	High
TCGA-86-6851-01	CD80	6.1336	3.78245714949424	High
TCGA-86-6851-01	CD86	9.2397	3.78245714949424	High
TCGA-86-6851-01	TNFSF9	4.5012	3.78245714949424	High
TCGA-86-6851-01	TNFRSF25	9.4973	3.78245714949424	High
TCGA-86-6851-01	ADORA2A	8.9797	3.78245714949424	High
TCGA-86-6851-01	CD70	4.5012	3.78245714949424	High
TCGA-86-6851-01	CD160	6.0493	3.78245714949424	High
TCGA-86-6851-01	LAIR1	10.3195	3.78245714949424	High
TCGA-86-6851-01	CD200	7.2229	3.78245714949424	High
TCGA-86-6851-01	HAVCR2	9.8109	3.78245714949424	High
TCGA-86-6851-01	TNFRSF9	6.7787	3.78245714949424	High
TCGA-86-6851-01	BTNL2	0.6504	3.78245714949424	High
TCGA-86-6851-01	TNFRSF8	5.9397	3.78245714949424	High
TCGA-86-7701-01	LGALS9	10.0253	3.49178441819513	Low
TCGA-86-7701-01	CD200R1	6.2643	3.49178441819513	Low
TCGA-86-7701-01	LAG3	8.1733	3.49178441819513	Low
TCGA-86-7701-01	ICOS	6.8027	3.49178441819513	Low
TCGA-86-7701-01	TNFSF15	6.9453	3.49178441819513	Low
TCGA-86-7701-01	TIGIT	8.424	3.49178441819513	Low
TCGA-86-7701-01	TNFSF14	4.1587	3.49178441819513	Low
TCGA-86-7701-01	CTLA4	7.622	3.49178441819513	Low
TCGA-86-7701-01	CD274	6.284	3.49178441819513	Low
TCGA-86-7701-01	CD276	10.1348	3.49178441819513	Low
TCGA-86-7701-01	PDCD1	7.1518	3.49178441819513	Low
TCGA-86-7701-01	CD48	9.6029	3.49178441819513	Low
TCGA-86-7701-01	CD44	12.8468	3.49178441819513	Low
TCGA-86-7701-01	ICOSLG	7.9881	3.49178441819513	Low
TCGA-86-7701-01	IDO1	11.4608	3.49178441819513	Low
TCGA-86-7701-01	CD28	8.1521	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF4	6.8297	3.49178441819513	Low
TCGA-86-7701-01	NRP1	12.4	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF14	10.0407	3.49178441819513	Low
TCGA-86-7701-01	TMIGD2	5.1177	3.49178441819513	Low
TCGA-86-7701-01	PDCD1LG2	6.7613	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF18	5.7745	3.49178441819513	Low
TCGA-86-7701-01	TNFSF4	6.7891	3.49178441819513	Low
TCGA-86-7701-01	CD80	5.7179	3.49178441819513	Low
TCGA-86-7701-01	CD86	8.8955	3.49178441819513	Low
TCGA-86-7701-01	TNFSF9	5.0732	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF25	7.7262	3.49178441819513	Low
TCGA-86-7701-01	ADORA2A	8.3136	3.49178441819513	Low
TCGA-86-7701-01	CD70	4.0709	3.49178441819513	Low
TCGA-86-7701-01	CD160	5.7179	3.49178441819513	Low
TCGA-86-7701-01	LAIR1	9.4827	3.49178441819513	Low
TCGA-86-7701-01	CD200	8.7723	3.49178441819513	Low
TCGA-86-7701-01	HAVCR2	8.6864	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF9	6.733	3.49178441819513	Low
TCGA-86-7701-01	BTNL2	1.0382	3.49178441819513	Low
TCGA-86-7701-01	TNFRSF8	5.9322	3.49178441819513	Low
TCGA-86-7711-01	LGALS9	9.7527	7.34137641597973	High
TCGA-86-7711-01	CD200R1	3.3396	7.34137641597973	High
TCGA-86-7711-01	LAG3	7.2251	7.34137641597973	High
TCGA-86-7711-01	ICOS	4.8849	7.34137641597973	High
TCGA-86-7711-01	TNFSF15	4.8112	7.34137641597973	High
TCGA-86-7711-01	TIGIT	6.5635	7.34137641597973	High
TCGA-86-7711-01	TNFSF14	4.0782	7.34137641597973	High
TCGA-86-7711-01	CTLA4	5.0478	7.34137641597973	High
TCGA-86-7711-01	CD274	5.9727	7.34137641597973	High
TCGA-86-7711-01	CD276	11.4159	7.34137641597973	High
TCGA-86-7711-01	PDCD1	5.7223	7.34137641597973	High
TCGA-86-7711-01	CD48	8.6323	7.34137641597973	High
TCGA-86-7711-01	CD44	12.7894	7.34137641597973	High
TCGA-86-7711-01	ICOSLG	7.8599	7.34137641597973	High
TCGA-86-7711-01	IDO1	7.7945	7.34137641597973	High
TCGA-86-7711-01	CD28	4.6173	7.34137641597973	High
TCGA-86-7711-01	TNFRSF4	6.2819	7.34137641597973	High
TCGA-86-7711-01	NRP1	11.3834	7.34137641597973	High
TCGA-86-7711-01	TNFRSF14	8.6954	7.34137641597973	High
TCGA-86-7711-01	TMIGD2	2.7836	7.34137641597973	High
TCGA-86-7711-01	PDCD1LG2	7.0599	7.34137641597973	High
TCGA-86-7711-01	TNFRSF18	4.7335	7.34137641597973	High
TCGA-86-7711-01	TNFSF4	6.7953	7.34137641597973	High
TCGA-86-7711-01	CD80	5.6733	7.34137641597973	High
TCGA-86-7711-01	CD86	8.9939	7.34137641597973	High
TCGA-86-7711-01	TNFSF9	3.2079	7.34137641597973	High
TCGA-86-7711-01	TNFRSF25	7.7557	7.34137641597973	High
TCGA-86-7711-01	ADORA2A	9.3725	7.34137641597973	High
TCGA-86-7711-01	CD70	2.7206	7.34137641597973	High
TCGA-86-7711-01	CD160	3.4602	7.34137641597973	High
TCGA-86-7711-01	LAIR1	9.8205	7.34137641597973	High
TCGA-86-7711-01	CD200	7.9925	7.34137641597973	High
TCGA-86-7711-01	HAVCR2	9.3428	7.34137641597973	High
TCGA-86-7711-01	TNFRSF9	5.7304	7.34137641597973	High
TCGA-86-7711-01	BTNL2	0	7.34137641597973	High
TCGA-86-7711-01	TNFRSF8	4.8992	7.34137641597973	High
TCGA-86-7713-01	LGALS9	8.6113	3.58289103806121	High
TCGA-86-7713-01	CD200R1	3.7809	3.58289103806121	High
TCGA-86-7713-01	LAG3	5.303	3.58289103806121	High
TCGA-86-7713-01	ICOS	4.6187	3.58289103806121	High
TCGA-86-7713-01	TNFSF15	8.7475	3.58289103806121	High
TCGA-86-7713-01	TIGIT	4.9901	3.58289103806121	High
TCGA-86-7713-01	TNFSF14	2.0448	3.58289103806121	High
TCGA-86-7713-01	CTLA4	4.406	3.58289103806121	High
TCGA-86-7713-01	CD274	5.1354	3.58289103806121	High
TCGA-86-7713-01	CD276	10.4972	3.58289103806121	High
TCGA-86-7713-01	PDCD1	3.6762	3.58289103806121	High
TCGA-86-7713-01	CD48	6.6588	3.58289103806121	High
TCGA-86-7713-01	CD44	10.4893	3.58289103806121	High
TCGA-86-7713-01	ICOSLG	6.8332	3.58289103806121	High
TCGA-86-7713-01	IDO1	7.9485	3.58289103806121	High
TCGA-86-7713-01	CD28	5.7652	3.58289103806121	High
TCGA-86-7713-01	TNFRSF4	5.1055	3.58289103806121	High
TCGA-86-7713-01	NRP1	11.6352	3.58289103806121	High
TCGA-86-7713-01	TNFRSF14	9.0519	3.58289103806121	High
TCGA-86-7713-01	TMIGD2	2.0448	3.58289103806121	High
TCGA-86-7713-01	PDCD1LG2	5.303	3.58289103806121	High
TCGA-86-7713-01	TNFRSF18	6.6381	3.58289103806121	High
TCGA-86-7713-01	TNFSF4	5.303	3.58289103806121	High
TCGA-86-7713-01	CD80	4.6467	3.58289103806121	High
TCGA-86-7713-01	CD86	7.1143	3.58289103806121	High
TCGA-86-7713-01	TNFSF9	2.597	3.58289103806121	High
TCGA-86-7713-01	TNFRSF25	7.0891	3.58289103806121	High
TCGA-86-7713-01	ADORA2A	6.7994	3.58289103806121	High
TCGA-86-7713-01	CD70	1.1391	3.58289103806121	High
TCGA-86-7713-01	CD160	3.0798	3.58289103806121	High
TCGA-86-7713-01	LAIR1	7.6992	3.58289103806121	High
TCGA-86-7713-01	CD200	6.4485	3.58289103806121	High
TCGA-86-7713-01	HAVCR2	7.2367	3.58289103806121	High
TCGA-86-7713-01	TNFRSF9	2.8098	3.58289103806121	High
TCGA-86-7713-01	BTNL2	0.3109	3.58289103806121	High
TCGA-86-7713-01	TNFRSF8	3.7295	3.58289103806121	High
TCGA-86-7714-01	LGALS9	11.2097	2.64360330298978	Low
TCGA-86-7714-01	CD200R1	5.5847	2.64360330298978	Low
TCGA-86-7714-01	LAG3	4.0034	2.64360330298978	Low
TCGA-86-7714-01	ICOS	3.5031	2.64360330298978	Low
TCGA-86-7714-01	TNFSF15	8.7994	2.64360330298978	Low
TCGA-86-7714-01	TIGIT	3.2416	2.64360330298978	Low
TCGA-86-7714-01	TNFSF14	3.618	2.64360330298978	Low
TCGA-86-7714-01	CTLA4	3.618	2.64360330298978	Low
TCGA-86-7714-01	CD274	4.6688	2.64360330298978	Low
TCGA-86-7714-01	CD276	10.7017	2.64360330298978	Low
TCGA-86-7714-01	PDCD1	4.237	2.64360330298978	Low
TCGA-86-7714-01	CD48	7.6044	2.64360330298978	Low
TCGA-86-7714-01	CD44	12.3911	2.64360330298978	Low
TCGA-86-7714-01	ICOSLG	6.9665	2.64360330298978	Low
TCGA-86-7714-01	IDO1	7.562	2.64360330298978	Low
TCGA-86-7714-01	CD28	5.6671	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF4	3.3783	2.64360330298978	Low
TCGA-86-7714-01	NRP1	12.1761	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF14	10.0252	2.64360330298978	Low
TCGA-86-7714-01	TMIGD2	0.9559	2.64360330298978	Low
TCGA-86-7714-01	PDCD1LG2	4.8677	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF18	5.1983	2.64360330298978	Low
TCGA-86-7714-01	TNFSF4	5.4974	2.64360330298978	Low
TCGA-86-7714-01	CD80	5.2703	2.64360330298978	Low
TCGA-86-7714-01	CD86	8.9821	2.64360330298978	Low
TCGA-86-7714-01	TNFSF9	6.9224	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF25	3.7244	2.64360330298978	Low
TCGA-86-7714-01	ADORA2A	6.8885	2.64360330298978	Low
TCGA-86-7714-01	CD70	0	2.64360330298978	Low
TCGA-86-7714-01	CD160	3.2416	2.64360330298978	Low
TCGA-86-7714-01	LAIR1	8.9219	2.64360330298978	Low
TCGA-86-7714-01	CD200	5.3389	2.64360330298978	Low
TCGA-86-7714-01	HAVCR2	9.0348	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF9	3.618	2.64360330298978	Low
TCGA-86-7714-01	BTNL2	0	2.64360330298978	Low
TCGA-86-7714-01	TNFRSF8	3.0907	2.64360330298978	Low
TCGA-86-7953-01	LGALS9	11.0934	5.64170697782216	High
TCGA-86-7953-01	CD200R1	4.8317	5.64170697782216	High
TCGA-86-7953-01	LAG3	6.1799	5.64170697782216	High
TCGA-86-7953-01	ICOS	6.4376	5.64170697782216	High
TCGA-86-7953-01	TNFSF15	5.5391	5.64170697782216	High
TCGA-86-7953-01	TIGIT	7.0366	5.64170697782216	High
TCGA-86-7953-01	TNFSF14	4.6903	5.64170697782216	High
TCGA-86-7953-01	CTLA4	6.7503	5.64170697782216	High
TCGA-86-7953-01	CD274	5.5299	5.64170697782216	High
TCGA-86-7953-01	CD276	12.2796	5.64170697782216	High
TCGA-86-7953-01	PDCD1	6.8644	5.64170697782216	High
TCGA-86-7953-01	CD48	8.1088	5.64170697782216	High
TCGA-86-7953-01	CD44	12.7909	5.64170697782216	High
TCGA-86-7953-01	ICOSLG	8.5082	5.64170697782216	High
TCGA-86-7953-01	IDO1	11.9924	5.64170697782216	High
TCGA-86-7953-01	CD28	7.0751	5.64170697782216	High
TCGA-86-7953-01	TNFRSF4	7.0782	5.64170697782216	High
TCGA-86-7953-01	NRP1	11.4707	5.64170697782216	High
TCGA-86-7953-01	TNFRSF14	10.9282	5.64170697782216	High
TCGA-86-7953-01	TMIGD2	3.1662	5.64170697782216	High
TCGA-86-7953-01	PDCD1LG2	5.7908	5.64170697782216	High
TCGA-86-7953-01	TNFRSF18	7.5039	5.64170697782216	High
TCGA-86-7953-01	TNFSF4	6.8862	5.64170697782216	High
TCGA-86-7953-01	CD80	5.2112	5.64170697782216	High
TCGA-86-7953-01	CD86	9.0169	5.64170697782216	High
TCGA-86-7953-01	TNFSF9	5.4047	5.64170697782216	High
TCGA-86-7953-01	TNFRSF25	7.1125	5.64170697782216	High
TCGA-86-7953-01	ADORA2A	7.7335	5.64170697782216	High
TCGA-86-7953-01	CD70	4.2937	5.64170697782216	High
TCGA-86-7953-01	CD160	3.3021	5.64170697782216	High
TCGA-86-7953-01	LAIR1	10.5186	5.64170697782216	High
TCGA-86-7953-01	CD200	7.7012	5.64170697782216	High
TCGA-86-7953-01	HAVCR2	9.736	5.64170697782216	High
TCGA-86-7953-01	TNFRSF9	6.209	5.64170697782216	High
TCGA-86-7953-01	BTNL2	0	5.64170697782216	High
TCGA-86-7953-01	TNFRSF8	5.909	5.64170697782216	High
TCGA-86-7954-01	LGALS9	12.3771	3.11978637013001	Low
TCGA-86-7954-01	CD200R1	5.9482	3.11978637013001	Low
TCGA-86-7954-01	LAG3	9.2292	3.11978637013001	Low
TCGA-86-7954-01	ICOS	6.832	3.11978637013001	Low
TCGA-86-7954-01	TNFSF15	6.1948	3.11978637013001	Low
TCGA-86-7954-01	TIGIT	7.3525	3.11978637013001	Low
TCGA-86-7954-01	TNFSF14	4.7526	3.11978637013001	Low
TCGA-86-7954-01	CTLA4	6.8917	3.11978637013001	Low
TCGA-86-7954-01	CD274	6.8521	3.11978637013001	Low
TCGA-86-7954-01	CD276	11.2879	3.11978637013001	Low
TCGA-86-7954-01	PDCD1	6.4979	3.11978637013001	Low
TCGA-86-7954-01	CD48	9.4323	3.11978637013001	Low
TCGA-86-7954-01	CD44	12.703	3.11978637013001	Low
TCGA-86-7954-01	ICOSLG	8.7263	3.11978637013001	Low
TCGA-86-7954-01	IDO1	12.8799	3.11978637013001	Low
TCGA-86-7954-01	CD28	7.1363	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF4	7.0974	3.11978637013001	Low
TCGA-86-7954-01	NRP1	12.267	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF14	10.682	3.11978637013001	Low
TCGA-86-7954-01	TMIGD2	3.846	3.11978637013001	Low
TCGA-86-7954-01	PDCD1LG2	7.9035	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF18	6.927	3.11978637013001	Low
TCGA-86-7954-01	TNFSF4	6.9365	3.11978637013001	Low
TCGA-86-7954-01	CD80	6.1842	3.11978637013001	Low
TCGA-86-7954-01	CD86	9.493	3.11978637013001	Low
TCGA-86-7954-01	TNFSF9	5.8243	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF25	7.5693	3.11978637013001	Low
TCGA-86-7954-01	ADORA2A	6.9365	3.11978637013001	Low
TCGA-86-7954-01	CD70	4.1147	3.11978637013001	Low
TCGA-86-7954-01	CD160	3.846	3.11978637013001	Low
TCGA-86-7954-01	LAIR1	10.7641	3.11978637013001	Low
TCGA-86-7954-01	CD200	7.5854	3.11978637013001	Low
TCGA-86-7954-01	HAVCR2	9.9198	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF9	6.1246	3.11978637013001	Low
TCGA-86-7954-01	BTNL2	0	3.11978637013001	Low
TCGA-86-7954-01	TNFRSF8	5.9357	3.11978637013001	Low
TCGA-86-7955-01	LGALS9	8.8209	3.89064799787866	High
TCGA-86-7955-01	CD200R1	1.6363	3.89064799787866	High
TCGA-86-7955-01	LAG3	4.8436	3.89064799787866	High
